Drop,Horizontal_Break,Induced_Vertical_Break,Pitch_Type,Pitch_Vel,In_Play,Spin,sword_num,batters::k_percent,batters::bb_percent,batters::woba,batters::xwoba,batters::sweet_spot_percent,batters::barrel_batted_rate,batters::hard_hit_percent,batters::avg_best_speed,batters::avg_hyper_speed,batters::whiff_percent,batters::swing_percent
40,9,0,Slider,82.7,0,2839,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
18,4,11,4-Seam Fastball,96.2,0,2463,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
31,2,2,Slider,91.2,0,2068,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
33,14,2,Changeup,88.2,0,1873,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
19,14,10,4-Seam Fastball,96.3,0,2324,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
18,11,11,4-Seam Fastball,96.7,0,2218,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
34,2,1,Slider,88.3,0,2278,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
31,1,4,Slider,87.7,0,2174,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
27,5,6,Slider,90.2,0,2208,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
31,12,3,Changeup,89.1,1,1938,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
21,13,9,4-Seam Fastball,96.4,0,2333,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
19,12,9,4-Seam Fastball,98.8,0,2406,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
31,2,2,Slider,90.0,0,2279,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
27,12,7,Changeup,89.5,0,1847,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
20,15,8,4-Seam Fastball,98.7,0,2293,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
31,2,2,Slider,89.4,0,2261,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
27,3,6,Slider,90.7,0,2227,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
30,9,5,Changeup,87.0,0,1827,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
20,11,9,4-Seam Fastball,97.1,0,2304,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
38,1,-3,Slider,87.1,1,2305,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
29,1,4,Slider,90.3,0,2203,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
32,4,4,Slider,86.9,0,2490,0,,,,,,,,,,,
32,2,5,Slider,85.5,0,2438,0,,,,,,,,,,,
35,4,3,Slider,84.4,0,2400,0,,,,,,,,,,,
61,4,-11,Curveball,73.6,0,2347,0,,,,,,,,,,,
61,4,-12,Curveball,73.9,0,2448,0,,,,,,,,,,,
21,1,13,4-Seam Fastball,88.7,0,2416,0,,,,,,,,,,,
33,6,4,Slider,84.8,1,2518,0,,,,,,,,,,,
65,4,-12,Curveball,72.0,1,2329,0,25.1,7.3,.252,.314,33.9,12.4,46.8,101.565423696,95.31008663,27.2,48.8
65,2,-12,Curveball,71.2,0,2176,0,25.1,7.3,.252,.314,33.9,12.4,46.8,101.565423696,95.31008663,27.2,48.8
20,0,15,4-Seam Fastball,87.8,0,2394,0,25.1,7.3,.252,.314,33.9,12.4,46.8,101.565423696,95.31008663,27.2,48.8
51,2,-7,Knuckle Curve,78.8,1,2571,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
52,6,-8,Knuckle Curve,78.4,0,2506,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
32,5,6,Slider,84.4,0,2494,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
32,3,6,Slider,84.5,0,2457,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
16,6,17,4-Seam Fastball,90.4,1,2253,0,,,,,,,,,,,
15,5,18,4-Seam Fastball,90.2,0,2319,0,,,,,,,,,,,
17,7,16,4-Seam Fastball,90.2,0,2182,0,,,,,,,,,,,
38,1,3,Splitter,81.5,0,1054,0,,,,,,,,,,,
38,2,3,Splitter,81.7,0,945,0,,,,,,,,,,,
17,6,17,4-Seam Fastball,89.1,1,2248,0,,,,,,,,,,,
55,6,-8,Knuckle Curve,76.4,0,2398,0,,,,,,,,,,,
55,5,-6,Knuckle Curve,74.7,1,2383,0,,,,,,,,,,,
33,9,11,Changeup,79.0,0,1618,0,,,,,,,,,,,
25,7,14,Splitter,84.2,1,1534,0,,,,,,,,,,,
29,1,7,Slider,86.1,0,2348,0,,,,,,,,,,,
19,1,14,4-Seam Fastball,90.3,0,2319,0,,,,,,,,,,,
29,4,7,Slider,86.2,1,2588,0,,,,,,,,,,,
21,5,14,4-Seam Fastball,88.7,0,2488,0,,,,,,,,,,,
19,1,15,4-Seam Fastball,88.8,0,2399,0,,,,,,,,,,,
21,3,13,4-Seam Fastball,88.6,0,2442,0,,,,,,,,,,,
30,8,6,Slider,85.4,0,2572,0,,,,,,,,,,,
53,2,-8,Knuckle Curve,77.3,0,2506,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
19,7,15,4-Seam Fastball,89.4,0,2204,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
30,8,12,Changeup,80.1,0,1603,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
32,3,7,Slider,83.3,0,2416,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
34,4,5,Slider,83.1,0,2460,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
37,3,5,Splitter,80.1,1,849,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
19,8,16,4-Seam Fastball,88.7,0,2163,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
39,1,4,Splitter,80.0,0,840,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
37,1,4,Splitter,81.1,0,737,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
36,5,5,Slider,81.7,1,2451,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
52,4,-8,Knuckle Curve,77.9,0,2488,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
18,6,16,4-Seam Fastball,89.0,0,2227,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
34,4,5,Slider,82.8,0,2443,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
20,7,15,4-Seam Fastball,88.2,0,2177,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
21,10,14,4-Seam Fastball,87.5,0,2100,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
19,0,14,4-Seam Fastball,89.7,1,2315,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
20,3,14,4-Seam Fastball,89.1,0,2291,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
32,6,5,Slider,85.7,0,2490,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
61,0,-10,Curveball,73.3,0,2168,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
27,1,9,Slider,86.9,1,2644,0,,,,,,,,,,,
32,6,4,Slider,86.7,0,2587,0,,,,,,,,,,,
17,0,17,4-Seam Fastball,89.2,0,2424,0,,,,,,,,,,,
63,2,-13,Curveball,74.3,1,2281,0,,,,,,,,,,,
28,4,8,Slider,86.5,0,2600,0,,,,,,,,,,,
29,4,7,Slider,87.2,1,2675,0,,,,,,,,,,,
31,6,5,Slider,86.1,0,2574,0,,,,,,,,,,,
30,6,6,Slider,85.9,0,2496,0,,,,,,,,,,,
28,5,8,Slider,87.4,0,2652,0,,,,,,,,,,,
19,1,15,4-Seam Fastball,89.1,0,2506,0,,,,,,,,,,,
63,5,-12,Curveball,72.6,0,2327,0,,,,,,,,,,,
18,0,16,4-Seam Fastball,88.8,0,2436,0,,,,,,,,,,,
38,1,2,Splitter,82.7,1,781,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
44,3,-3,Splitter,81.5,0,691,1,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
51,6,-7,Knuckle Curve,77.8,0,2543,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
15,6,18,4-Seam Fastball,91.7,1,2179,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
14,5,18,4-Seam Fastball,91.5,0,2307,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
40,1,0,Splitter,82.6,0,883,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
38,0,3,Splitter,81.6,0,898,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
29,8,11,Changeup,82.4,0,1734,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
54,0,-9,Knuckle Curve,77.7,0,2500,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
19,5,14,4-Seam Fastball,91.2,0,2138,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
34,4,5,Slider,83.3,0,2343,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
34,5,4,Slider,84.6,0,2445,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
31,5,5,Slider,86.0,0,2443,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
17,6,16,4-Seam Fastball,90.8,0,2228,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
18,5,15,4-Seam Fastball,90.2,0,2064,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
30,3,7,Slider,85.1,0,2437,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
16,7,17,4-Seam Fastball,90.3,1,2206,0,,,,,,,,,,,
37,2,3,Splitter,82.1,0,990,0,,,,,,,,,,,
17,7,17,4-Seam Fastball,89.5,0,2182,0,,,,,,,,,,,
17,7,17,4-Seam Fastball,89.6,0,2203,0,,,,,,,,,,,
18,9,16,4-Seam Fastball,90.1,1,2347,0,,,,,,,,,,,
38,1,3,Splitter,81.3,0,940,0,,,,,,,,,,,
37,2,4,Splitter,81.1,0,771,0,,,,,,,,,,,
22,7,12,4-Seam Fastball,88.9,0,2159,0,,,,,,,,,,,
22,7,13,4-Seam Fastball,87.5,0,2087,0,,,,,,,,,,,
61,2,-11,Curveball,73.4,0,2366,0,,,,,,,,,,,
31,3,6,Slider,86.0,0,2627,0,,,,,,,,,,,
63,3,-11,Curveball,72.1,0,2153,0,,,,,,,,,,,
30,2,6,Slider,85.5,0,2575,1,,,,,,,,,,,
17,3,16,4-Seam Fastball,90.0,0,2414,0,,,,,,,,,,,
28,5,7,Slider,86.8,1,2640,0,25.1,7.3,.252,.314,33.9,12.4,46.8,101.565423696,95.31008663,27.2,48.8
17,0,16,4-Seam Fastball,90.2,1,2432,0,,,,,,,,,,,
28,5,7,Slider,87.9,0,2578,0,,,,,,,,,,,
19,0,15,4-Seam Fastball,89.6,0,2492,0,,,,,,,,,,,
29,5,8,Slider,86.0,0,2505,0,,,,,,,,,,,
26,1,9,Slider,87.7,0,2583,0,,,,,,,,,,,
18,3,16,4-Seam Fastball,89.7,0,2434,0,,,,,,,,,,,
17,2,17,4-Seam Fastball,89.0,0,2472,0,,,,,,,,,,,
55,5,-10,Knuckle Curve,77.4,1,2547,0,,,,,,,,,,,
41,1,-1,Splitter,82.2,0,811,0,,,,,,,,,,,
30,6,7,Slider,85.0,0,2429,0,,,,,,,,,,,
54,4,-8,Knuckle Curve,76.5,0,2471,0,,,,,,,,,,,
18,6,15,4-Seam Fastball,90.9,1,2062,0,18.5,4.3,.362,.353,39.3,9.2,39.3,99.975530088,94.091745219,20.5,54.9
16,6,17,4-Seam Fastball,90.4,1,2163,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
29,8,10,Changeup,82.9,0,1588,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
55,8,-9,Knuckle Curve,76.7,0,2462,0,23.9,4.6,.341,.354,38.8,12.6,42.6,101.828620326,95.103006612,32.3,50.9
19,5,15,4-Seam Fastball,90.2,1,2206,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
19,5,15,4-Seam Fastball,89.5,0,2173,1,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
18,6,15,4-Seam Fastball,89.5,0,2198,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
35,4,4,Slider,82.8,0,2373,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
34,3,5,Slider,83.0,0,2311,0,20.1,9.9,.390,.382,41,9.7,45.1,100.736984796,95.034988923,27.8,51.8
62,4,-12,Curveball,73.0,0,2287,0,,,,,,,,,,,
30,2,6,Slider,85.6,0,2514,0,,,,,,,,,,,
30,3,7,Slider,85.2,0,2527,0,,,,,,,,,,,
20,1,15,4-Seam Fastball,88.0,0,2389,0,,,,,,,,,,,
19,1,14,4-Seam Fastball,89.4,0,2356,0,,,,,,,,,,,
21,2,13,4-Seam Fastball,88.2,1,2367,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
33,5,5,Slider,84.6,0,2470,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
33,7,5,Slider,84.2,0,2538,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
21,2,14,4-Seam Fastball,88.3,0,2338,0,28.1,7.1,.345,.330,36.5,13.5,40.6,100.715527143,94.500987083,30.7,47.5
20,3,15,4-Seam Fastball,87.9,1,2297,0,,,,,,,,,,,
34,3,4,Slider,83.8,1,2452,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
15,8,18,4-Seam Fastball,90.3,0,2168,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
56,5,-9,Knuckle Curve,75.6,0,2456,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
18,7,16,4-Seam Fastball,89.7,0,2157,0,17.8,14.6,.417,.395,43,12.1,46.1,100.98561494,94.928414424,20.8,39.7
31,4,6,Slider,84.7,1,2423,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
18,5,16,4-Seam Fastball,89.4,0,2150,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
55,9,-8,Knuckle Curve,75.8,0,2588,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
56,6,-9,Knuckle Curve,76.4,0,2483,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
17,8,16,4-Seam Fastball,89.5,0,2161,0,9.8,11,.322,.338,35.6,5.6,34.8,97.64924144,93.0383188,16.1,40.6
17,7,16,4-Seam Fastball,89.8,1,2124,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
20,10,14,4-Seam Fastball,88.7,0,1938,0,25.6,13.4,.422,.432,34.3,21.3,62,106.335933796,98.617645231,33.6,44.1
39,4,-4,Slider,88.4,0,2461,0,,,,,,,,,,,
31,11,3,Splitter,90.2,0,1116,0,,,,,,,,,,,
12,11,14,4-Seam Fastball,100.9,0,2417,0,,,,,,,,,,,
12,12,15,4-Seam Fastball,100.2,0,2393,0,,,,,,,,,,,
12,12,15,4-Seam Fastball,101.0,0,2365,0,,,,,,,,,,,
12,11,15,4-Seam Fastball,101.1,0,2386,0,,,,,,,,,,,
12,9,15,4-Seam Fastball,100.8,0,2424,0,,,,,,,,,,,
13,10,15,4-Seam Fastball,100.2,0,2388,0,,,,,,,,,,,
13,10,14,4-Seam Fastball,100.5,0,2409,0,,,,,,,,,,,
13,11,15,4-Seam Fastball,99.5,0,2504,0,,,,,,,,,,,
12,11,16,4-Seam Fastball,99.2,0,2402,0,,,,,,,,,,,
36,3,-2,Slider,88.9,0,2366,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
39,3,-4,Slider,88.1,0,2421,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
14,11,14,4-Seam Fastball,99.9,0,2344,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
13,9,14,4-Seam Fastball,100.7,0,2423,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
16,13,11,4-Seam Fastball,100.5,0,2359,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
14,12,13,4-Seam Fastball,101.6,0,2448,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
13,13,14,4-Seam Fastball,100.1,0,2301,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
15,13,13,4-Seam Fastball,99.5,0,2255,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
13,11,14,4-Seam Fastball,100.5,0,2340,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
38,3,-3,Slider,88.3,1,2490,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
38,3,-2,Slider,86.1,0,2432,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
14,13,13,4-Seam Fastball,99.4,0,2332,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
38,3,0,Slider,85.2,0,2359,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
50,8,-9,Curveball,82.3,1,2236,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
25,11,7,Changeup,92.2,0,1404,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
13,4,16,4-Seam Fastball,96.2,0,2458,0,22.5,12.2,.335,.346,34.1,9.1,40.4,100.544502524,94.433776311,23.7,44.2
13,4,17,4-Seam Fastball,95.4,1,2388,0,,,,,,,,,,,
12,3,18,4-Seam Fastball,95.0,0,2479,0,,,,,,,,,,,
28,5,5,Slider,90.6,0,2406,0,,,,,,,,,,,
28,5,5,Slider,90.5,0,2394,0,,,,,,,,,,,
13,4,17,4-Seam Fastball,95.6,0,2348,0,,,,,,,,,,,
31,7,3,Slider,89.9,1,2507,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
19,9,11,Sinker,95.5,0,2314,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
26,10,6,Slider,92.4,0,2411,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
25,11,8,Changeup,91.0,0,1411,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
14,3,16,4-Seam Fastball,96.1,0,2264,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
33,17,3,Sweeper,86.6,0,2709,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
15,2,15,4-Seam Fastball,95.4,0,2273,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
13,3,18,4-Seam Fastball,95.4,0,2341,0,7.3,5,.302,.307,32.1,1.9,27.9,96.357666231,92.261800538,10.9,49.2
13,3,18,4-Seam Fastball,94.1,1,2539,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
15,3,16,4-Seam Fastball,93.3,0,2775,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
15,2,17,4-Seam Fastball,93.3,0,2696,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
54,4,-14,Knuckle Curve,82.5,0,2223,0,18.2,8.2,.312,.310,34.5,5.4,34.5,99.0454697,93.589095477,20.3,42.6
14,0,17,4-Seam Fastball,93.6,1,2718,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
13,2,18,4-Seam Fastball,94.1,0,2718,0,13.4,8.2,.354,.368,41.9,7.7,41,100.148352564,94.453785322,13.6,44.4
15,3,16,4-Seam Fastball,93.0,1,2612,0,,,,,,,,,,,
13,1,18,4-Seam Fastball,94.4,0,2791,0,,,,,,,,,,,
14,1,17,4-Seam Fastball,93.1,0,2763,0,,,,,,,,,,,
14,1,17,4-Seam Fastball,93.3,0,2729,0,,,,,,,,,,,
15,1,17,4-Seam Fastball,93.0,0,2658,0,,,,,,,,,,,
13,1,18,4-Seam Fastball,94.6,0,2701,0,,,,,,,,,,,
14,2,17,4-Seam Fastball,92.9,0,2651,0,,,,,,,,,,,
17,1,15,4-Seam Fastball,92.0,0,2713,0,,,,,,,,,,,
18,1,15,4-Seam Fastball,91.2,0,2641,0,,,,,,,,,,,
38,4,-3,Slider,88.6,1,2341,0,,,,,,,,,,,
30,14,6,Sweeper,87.4,0,2683,0,,,,,,,,,,,
17,12,13,Sinker,95.8,0,2125,1,,,,,,,,,,,
26,4,5,Slider,92.6,0,2458,0,,,,,,,,,,,
23,11,10,Changeup,90.6,1,1492,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
14,2,15,4-Seam Fastball,96.2,0,2293,0,22.5,11.1,.377,.389,40,14.3,46.3,101.01872,94.961305747,24.5,46.2
36,17,0,Sweeper,86.8,1,2844,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
32,15,5,Sweeper,86.3,0,2535,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
14,2,16,4-Seam Fastball,95.3,0,2250,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
29,5,5,Slider,89.6,0,2313,0,27,7.2,.312,.347,34.9,12.4,45.5,100.866439615,94.752770242,30.1,48.4
36,5,3,Slider,85.1,1,2819,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
46,12,-7,Slider,84.7,0,2880,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
44,10,-5,Slider,85.4,0,2912,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
45,15,-5,Slider,83.2,0,2889,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
27,16,3,Sinker,94.9,0,2098,0,24.1,4.4,.368,.354,36.9,14.2,43.6,100.507194679,94.728564747,27.6,62.4
11,1,16,4-Seam Fastball,99.4,1,2607,0,,,,,,,,,,,
16,1,13,4-Seam Fastball,97.4,0,2403,0,,,,,,,,,,,
14,1,13,4-Seam Fastball,99.0,0,2487,0,,,,,,,,,,,
15,1,13,4-Seam Fastball,98.9,0,2340,0,,,,,,,,,,,
15,2,13,4-Seam Fastball,98.2,0,2382,0,,,,,,,,,,,
35,13,0,Sweeper,88.4,1,2681,0,,,,,,,,,,,
23,12,6,Sinker,97.7,0,2308,0,,,,,,,,,,,
21,13,8,Sinker,97.7,0,2290,0,,,,,,,,,,,
13,1,15,4-Seam Fastball,98.3,0,2398,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
22,9,9,Changeup,94.2,0,1738,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
14,1,14,4-Seam Fastball,97.9,0,2378,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
42,17,-5,Sweeper,85.5,0,2652,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
19,13,10,Sinker,97.3,0,2243,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
41,5,-6,Slider,87.9,0,2630,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
30,10,5,Sweeper,88.4,0,2652,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
17,11,12,Sinker,97.2,0,2271,0,10.6,7.6,.309,.302,28.6,4.5,35.5,97.793594876,92.967374215,18.1,47.9
13,0,16,4-Seam Fastball,97.0,0,2519,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
36,8,-1,Slider,87.7,0,2821,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
15,0,14,4-Seam Fastball,96.5,0,2504,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
13,0,16,4-Seam Fastball,97.1,0,2452,0,24.2,8,.326,.369,39.8,12.9,45.8,102.876019091,95.762520303,28.4,49
13,4,19,4-Seam Fastball,93.1,1,2374,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
44,13,0,Sweeper,79.3,0,2532,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
14,2,19,4-Seam Fastball,90.9,0,2315,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
45,15,-1,Sweeper,79.4,0,2498,0,13.3,5.8,.351,.334,30.4,6.7,43.8,101.169032211,95.08787,16.8,51.9
37,5,0,Slider,85.6,0,2810,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
37,11,-2,Changeup,87.4,0,1148,0,26.5,8,.361,.363,41.5,17.9,50.5,103.735641415,96.367745849,23.2,41.8
